Model,Month,Sales,Color,Region,Date
Maruti Suzuki Dzire,01-05-2015,1194,Black,Mumbai,01-05-2015
Maruti Suzuki Dzire,01-06-2015,754,Black,Mumbai,01-06-2015
Maruti Suzuki Dzire,01-07-2015,643,Black,Mumbai,01-07-2015
Maruti Suzuki Dzire,01-08-2015,482,Black,Mumbai,01-08-2015
Maruti Suzuki Dzire,01-09-2015,586,Black,Mumbai,01-09-2015
Maruti Suzuki Dzire,01-10-2015,1018,Black,Mumbai,01-10-2015
Maruti Suzuki Dzire,01-11-2015,1010,Black,Mumbai,01-11-2015
Maruti Suzuki Dzire,01-12-2015,637,Black,Mumbai,01-12-2015
Maruti Suzuki Alto 800,01-01-2016,424,Black,Mumbai,01-01-2016
Maruti Suzuki Alto 800,01-02-2016,945,Black,Mumbai,01-02-2016
Maruti Suzuki Alto 800,01-03-2016,1088,Black,Mumbai,01-03-2016
Maruti Suzuki Alto 800,01-04-2016,902,Black,Mumbai,01-04-2016
Maruti Suzuki Alto 800,01-05-2016,1297,Black,Mumbai,01-05-2016
Maruti Suzuki Alto 800,01-06-2016,893,Black,Mumbai,01-06-2016
Maruti Suzuki Alto 800,01-07-2016,1045,Black,Mumbai,01-07-2016
Maruti Suzuki Alto 800,01-08-2016,907,Black,Mumbai,01-08-2016
Maruti Suzuki Alto 800,01-09-2016,462,Black,Mumbai,01-09-2016
Maruti Suzuki Alto 800,01-10-2016,769,Black,Mumbai,01-10-2016
Maruti Suzuki Alto 800,01-11-2016,592,Black,Mumbai,01-11-2016
Maruti Suzuki Alto 800,01-12-2016,903,Black,Mumbai,01-12-2016
Maruti Suzuki Alto K10,01-01-2016,795,Black,Mumbai,01-01-2016
Maruti Suzuki Alto K10,01-02-2016,519,Black,Mumbai,01-02-2016
Maruti Suzuki Alto K10,01-03-2016,925,Black,Mumbai,01-03-2016
Maruti Suzuki Alto K10,01-04-2016,820,Black,Mumbai,01-04-2016
Maruti Suzuki Alto K10,01-05-2016,1298,Black,Mumbai,01-05-2016
Maruti Suzuki Alto K10,01-06-2016,1281,Black,Mumbai,01-06-2016
Maruti Suzuki Alto K10,01-07-2016,439,Black,Mumbai,01-07-2016
Maruti Suzuki Alto K10,01-08-2016,967,Black,Mumbai,01-08-2016
Maruti Suzuki Alto K10,01-09-2016,699,Black,Mumbai,01-09-2016
Maruti Suzuki Alto K10,01-10-2016,1052,Black,Mumbai,01-10-2016
Maruti Suzuki Alto K10,01-11-2016,1085,Black,Mumbai,01-11-2016
Maruti Suzuki Alto K10,01-12-2016,447,Black,Mumbai,01-12-2016
Maruti Suzuki S-Presso,01-01-2016,433,Black,Mumbai,01-01-2016
Maruti Suzuki S-Presso,01-02-2016,572,Black,Mumbai,01-02-2016
Maruti Suzuki S-Presso,01-03-2016,584,Black,Mumbai,01-03-2016
Maruti Suzuki S-Presso,01-04-2016,1267,Black,Mumbai,01-04-2016
Maruti Suzuki S-Presso,01-05-2016,1243,Black,Mumbai,01-05-2016
Maruti Suzuki S-Presso,01-06-2016,1052,Black,Mumbai,01-06-2016
Maruti Suzuki S-Presso,01-07-2016,1046,Black,Mumbai,01-07-2016
Maruti Suzuki S-Presso,01-08-2016,534,Black,Mumbai,01-08-2016
Maruti Suzuki S-Presso,01-09-2016,937,Black,Mumbai,01-09-2016
Maruti Suzuki S-Presso,01-10-2016,944,Black,Mumbai,01-10-2016
Maruti Suzuki S-Presso,01-11-2016,627,Black,Mumbai,01-11-2016
Maruti Suzuki S-Presso,01-12-2016,629,Black,Mumbai,01-12-2016
Maruti Suzuki Eeco,01-01-2016,1056,Black,Mumbai,01-01-2016
Maruti Suzuki Eeco,01-02-2016,1108,Black,Mumbai,01-02-2016
Maruti Suzuki Eeco,01-03-2016,703,Black,Mumbai,01-03-2016
Maruti Suzuki Eeco,01-04-2016,1307,Black,Mumbai,01-04-2016
Maruti Suzuki Eeco,01-05-2016,1198,Black,Mumbai,01-05-2016
Maruti Suzuki Eeco,01-06-2016,737,Black,Mumbai,01-06-2016
Maruti Suzuki Eeco,01-07-2016,927,Black,Mumbai,01-07-2016
Maruti Suzuki Eeco,01-08-2016,550,Black,Mumbai,01-08-2016
Maruti Suzuki Eeco,01-09-2016,896,Black,Mumbai,01-09-2016
Maruti Suzuki Eeco,01-10-2016,609,Black,Mumbai,01-10-2016
Maruti Suzuki Eeco,01-11-2016,897,Black,Mumbai,01-11-2016
Maruti Suzuki Eeco,01-12-2016,901,Black,Mumbai,01-12-2016
Maruti Suzuki Celerio,01-01-2016,1056,Black,Mumbai,01-01-2016
Maruti Suzuki Celerio,01-02-2016,925,Black,Mumbai,01-02-2016
Maruti Suzuki Celerio,01-03-2016,1212,Black,Mumbai,01-03-2016
Maruti Suzuki Celerio,01-04-2016,1259,Black,Mumbai,01-04-2016
Maruti Suzuki Celerio,01-05-2016,896,Black,Mumbai,01-05-2016
Maruti Suzuki Celerio,01-06-2016,1379,Black,Mumbai,01-06-2016
Maruti Suzuki Celerio,01-07-2016,681,Black,Mumbai,01-07-2016
Maruti Suzuki Celerio,01-08-2016,583,Black,Mumbai,01-08-2016
Maruti Suzuki Celerio,01-09-2016,527,Black,Mumbai,01-09-2016
Maruti Suzuki Celerio,01-10-2016,1268,Black,Mumbai,01-10-2016
Maruti Suzuki Celerio,01-11-2016,788,Black,Mumbai,01-11-2016
Maruti Suzuki Celerio,01-12-2016,720,Black,Mumbai,01-12-2016
Maruti Suzuki Swift,01-01-2016,757,Black,Mumbai,01-01-2016
Maruti Suzuki Swift,01-02-2016,818,Black,Mumbai,01-02-2016
Maruti Suzuki Swift,01-03-2016,1148,Black,Mumbai,01-03-2016
Maruti Suzuki Swift,01-04-2016,1241,Black,Mumbai,01-04-2016
Maruti Suzuki Swift,01-05-2016,1334,Black,Mumbai,01-05-2016
Maruti Suzuki Swift,01-06-2016,1028,Black,Mumbai,01-06-2016
Maruti Suzuki Swift,01-07-2016,990,Black,Mumbai,01-07-2016
Maruti Suzuki Swift,01-08-2016,983,Black,Mumbai,01-08-2016
Maruti Suzuki Swift,01-09-2016,613,Black,Mumbai,01-09-2016
Maruti Suzuki Swift,01-10-2016,1076,Black,Mumbai,01-10-2016
Maruti Suzuki Swift,01-11-2016,1112,Black,Mumbai,01-11-2016
Maruti Suzuki Swift,01-12-2016,1116,Black,Mumbai,01-12-2016
Maruti Suzuki Grand Vitara,01-01-2016,423,Black,Mumbai,01-01-2016
Maruti Suzuki Grand Vitara,01-02-2016,1057,Black,Mumbai,01-02-2016
Maruti Suzuki Grand Vitara,01-03-2016,750,Black,Mumbai,01-03-2016
Maruti Suzuki Grand Vitara,01-04-2016,1123,Black,Mumbai,01-04-2016
Maruti Suzuki Grand Vitara,01-05-2016,996,Black,Mumbai,01-05-2016
Maruti Suzuki Grand Vitara,01-06-2016,691,Black,Mumbai,01-06-2016
Maruti Suzuki Grand Vitara,01-07-2016,1043,Black,Mumbai,01-07-2016
Maruti Suzuki Grand Vitara,01-08-2016,896,Black,Mumbai,01-08-2016
Maruti Suzuki Grand Vitara,01-09-2016,391,Black,Mumbai,01-09-2016
Maruti Suzuki Grand Vitara,01-10-2016,651,Black,Mumbai,01-10-2016
Maruti Suzuki Grand Vitara,01-11-2016,1182,Black,Mumbai,01-11-2016
Maruti Suzuki Grand Vitara,01-12-2016,917,Black,Mumbai,01-12-2016
Maruti Suzuki XL6,01-01-2016,616,Black,Mumbai,01-01-2016
Maruti Suzuki XL6,01-02-2016,739,Black,Mumbai,01-02-2016
Maruti Suzuki XL6,01-03-2016,694,Black,Mumbai,01-03-2016
Maruti Suzuki XL6,01-04-2016,1374,Black,Mumbai,01-04-2016
Maruti Suzuki XL6,01-05-2016,1092,Black,Mumbai,01-05-2016
Maruti Suzuki XL6,01-06-2016,748,Black,Mumbai,01-06-2016
Maruti Suzuki XL6,01-07-2016,435,Black,Mumbai,01-07-2016
Maruti Suzuki XL6,01-08-2016,615,Black,Mumbai,01-08-2016
Maruti Suzuki XL6,01-09-2016,330,Black,Mumbai,01-09-2016
Maruti Suzuki XL6,01-10-2016,516,Black,Mumbai,01-10-2016
Maruti Suzuki XL6,01-11-2016,898,Black,Mumbai,01-11-2016
Maruti Suzuki XL6,01-12-2016,932,Black,Mumbai,01-12-2016
Maruti Suzuki Brezza,01-01-2016,992,Black,Mumbai,01-01-2016
Maruti Suzuki Brezza,01-02-2016,540,Black,Mumbai,01-02-2016
Maruti Suzuki Brezza,01-03-2016,666,Black,Mumbai,01-03-2016
Maruti Suzuki Brezza,01-04-2016,935,Black,Mumbai,01-04-2016
Maruti Suzuki Brezza,01-05-2016,1173,Black,Mumbai,01-05-2016
Maruti Suzuki Brezza,01-06-2016,770,Black,Mumbai,01-06-2016
Maruti Suzuki Brezza,01-07-2016,707,Black,Mumbai,01-07-2016
Maruti Suzuki Brezza,01-08-2016,568,Black,Mumbai,01-08-2016
Maruti Suzuki Brezza,01-09-2016,470,Black,Mumbai,01-09-2016
Maruti Suzuki Brezza,01-10-2016,968,Black,Mumbai,01-10-2016
Maruti Suzuki Brezza,01-11-2016,1188,Black,Mumbai,01-11-2016
Maruti Suzuki Brezza,01-12-2016,1010,Black,Mumbai,01-12-2016
Maruti Suzuki Dzire,01-01-2016,1163,Black,Mumbai,01-01-2016
Maruti Suzuki Dzire,01-02-2016,617,Black,Mumbai,01-02-2016
Maruti Suzuki Dzire,01-03-2016,905,Black,Mumbai,01-03-2016
Maruti Suzuki Dzire,01-04-2016,1056,Black,Mumbai,01-04-2016
Maruti Suzuki Dzire,01-05-2016,1317,Black,Mumbai,01-05-2016
Maruti Suzuki Dzire,01-06-2016,1026,Black,Mumbai,01-06-2016
Maruti Suzuki Dzire,01-07-2016,894,Black,Mumbai,01-07-2016
Maruti Suzuki Dzire,01-08-2016,435,Black,Mumbai,01-08-2016
Maruti Suzuki Dzire,01-09-2016,631,Black,Mumbai,01-09-2016
Maruti Suzuki Dzire,01-10-2016,771,Black,Mumbai,01-10-2016
Maruti Suzuki Dzire,01-11-2016,1287,Black,Mumbai,01-11-2016
Maruti Suzuki Dzire,01-12-2016,942,Black,Mumbai,01-12-2016
Maruti Suzuki Alto 800,01-01-2017,872,Black,Mumbai,01-01-2017
Maruti Suzuki Alto 800,01-02-2017,753,Black,Mumbai,01-02-2017
Maruti Suzuki Alto 800,01-03-2017,1039,Black,Mumbai,01-03-2017
Maruti Suzuki Alto 800,01-04-2017,1186,Black,Mumbai,01-04-2017
Maruti Suzuki Alto 800,01-05-2017,1470,Black,Mumbai,01-05-2017
Maruti Suzuki Alto 800,01-06-2017,813,Black,Mumbai,01-06-2017
Maruti Suzuki Alto 800,01-07-2017,1231,Black,Mumbai,01-07-2017
Maruti Suzuki Alto 800,01-08-2017,529,Black,Mumbai,01-08-2017
Maruti Suzuki Alto 800,01-09-2017,742,Black,Mumbai,01-09-2017
Maruti Suzuki Alto 800,01-10-2017,800,Black,Mumbai,01-10-2017
Maruti Suzuki Alto 800,01-11-2017,670,Black,Mumbai,01-11-2017
Maruti Suzuki Alto 800,01-12-2017,942,Black,Mumbai,01-12-2017
Maruti Suzuki Alto K10,01-01-2017,961,Black,Mumbai,01-01-2017
Maruti Suzuki Alto K10,01-02-2017,565,Black,Mumbai,01-02-2017
Maruti Suzuki Alto K10,01-03-2017,1327,Black,Mumbai,01-03-2017
Maruti Suzuki Alto K10,01-04-2017,1084,Black,Mumbai,01-04-2017
Maruti Suzuki Alto K10,01-05-2017,1459,Black,Mumbai,01-05-2017
Maruti Suzuki Alto K10,01-06-2017,741,Black,Mumbai,01-06-2017
Maruti Suzuki Alto K10,01-07-2017,823,Black,Mumbai,01-07-2017
Maruti Suzuki Alto K10,01-08-2017,395,Black,Mumbai,01-08-2017
Maruti Suzuki Alto K10,01-09-2017,730,Black,Mumbai,01-09-2017
Maruti Suzuki Alto K10,01-10-2017,624,Black,Mumbai,01-10-2017
Maruti Suzuki Alto K10,01-11-2017,507,Black,Mumbai,01-11-2017
Maruti Suzuki Alto K10,01-12-2017,515,Black,Mumbai,01-12-2017
Maruti Suzuki S-Presso,01-01-2017,1008,Black,Mumbai,01-01-2017
Maruti Suzuki S-Presso,01-02-2017,982,Black,Mumbai,01-02-2017
Maruti Suzuki S-Presso,01-03-2017,816,Black,Mumbai,01-03-2017
Maruti Suzuki S-Presso,01-04-2017,1162,Black,Mumbai,01-04-2017
Maruti Suzuki S-Presso,01-05-2017,1490,Black,Mumbai,01-05-2017
Maruti Suzuki S-Presso,01-06-2017,1173,Black,Mumbai,01-06-2017
Maruti Suzuki S-Presso,01-07-2017,845,Black,Mumbai,01-07-2017
Maruti Suzuki S-Presso,01-08-2017,1001,Black,Mumbai,01-08-2017
Maruti Suzuki S-Presso,01-09-2017,1066,Black,Mumbai,01-09-2017
Maruti Suzuki S-Presso,01-10-2017,639,Black,Mumbai,01-10-2017
Maruti Suzuki S-Presso,01-11-2017,1110,Black,Mumbai,01-11-2017
Maruti Suzuki S-Presso,01-12-2017,630,Black,Mumbai,01-12-2017
Maruti Suzuki Eeco,01-01-2017,626,Black,Mumbai,01-01-2017
Maruti Suzuki Eeco,01-02-2017,510,Black,Mumbai,01-02-2017
Maruti Suzuki Eeco,01-03-2017,891,Black,Mumbai,01-03-2017
Maruti Suzuki Eeco,01-04-2017,1182,Black,Mumbai,01-04-2017
Maruti Suzuki Eeco,01-05-2017,1271,Black,Mumbai,01-05-2017
Maruti Suzuki Eeco,01-06-2017,1037,Black,Mumbai,01-06-2017
Maruti Suzuki Eeco,01-07-2017,915,Black,Mumbai,01-07-2017
Maruti Suzuki Eeco,01-08-2017,1014,Black,Mumbai,01-08-2017
Maruti Suzuki Eeco,01-09-2017,650,Black,Mumbai,01-09-2017
Maruti Suzuki Eeco,01-10-2017,1034,Black,Mumbai,01-10-2017
Maruti Suzuki Eeco,01-11-2017,1139,Black,Mumbai,01-11-2017
Maruti Suzuki Eeco,01-12-2017,817,Black,Mumbai,01-12-2017
Maruti Suzuki Celerio,01-01-2017,880,Black,Mumbai,01-01-2017
Maruti Suzuki Celerio,01-02-2017,968,Black,Mumbai,01-02-2017
Maruti Suzuki Celerio,01-03-2017,1205,Black,Mumbai,01-03-2017
Maruti Suzuki Celerio,01-04-2017,1619,Black,Mumbai,01-04-2017
Maruti Suzuki Celerio,01-05-2017,1055,Black,Mumbai,01-05-2017
Maruti Suzuki Celerio,01-06-2017,1331,Black,Mumbai,01-06-2017
Maruti Suzuki Celerio,01-07-2017,1313,Black,Mumbai,01-07-2017
Maruti Suzuki Celerio,01-08-2017,591,Black,Mumbai,01-08-2017
Maruti Suzuki Celerio,01-09-2017,479,Black,Mumbai,01-09-2017
Maruti Suzuki Celerio,01-10-2017,1345,Black,Mumbai,01-10-2017
Maruti Suzuki Celerio,01-11-2017,831,Black,Mumbai,01-11-2017
Maruti Suzuki Celerio,01-12-2017,974,Black,Mumbai,01-12-2017
Maruti Suzuki Swift,01-01-2017,694,Black,Mumbai,01-01-2017
Maruti Suzuki Swift,01-02-2017,854,Black,Mumbai,01-02-2017
Maruti Suzuki Swift,01-03-2017,1341,Black,Mumbai,01-03-2017
Maruti Suzuki Swift,01-04-2017,1480,Black,Mumbai,01-04-2017
Maruti Suzuki Swift,01-05-2017,1623,Black,Mumbai,01-05-2017
Maruti Suzuki Swift,01-06-2017,973,Black,Mumbai,01-06-2017
Maruti Suzuki Swift,01-07-2017,891,Black,Mumbai,01-07-2017
Maruti Suzuki Swift,01-08-2017,998,Black,Mumbai,01-08-2017
Maruti Suzuki Swift,01-09-2017,915,Black,Mumbai,01-09-2017
Maruti Suzuki Swift,01-10-2017,992,Black,Mumbai,01-10-2017
Maruti Suzuki Swift,01-11-2017,1160,Black,Mumbai,01-11-2017
Maruti Suzuki Swift,01-12-2017,1056,Black,Mumbai,01-12-2017
Maruti Suzuki Grand Vitara,01-01-2017,1020,Black,Mumbai,01-01-2017
Maruti Suzuki Grand Vitara,01-02-2017,525,Black,Mumbai,01-02-2017
Maruti Suzuki Grand Vitara,01-03-2017,1157,Black,Mumbai,01-03-2017
Maruti Suzuki Grand Vitara,01-04-2017,863,Black,Mumbai,01-04-2017
Maruti Suzuki Grand Vitara,01-05-2017,872,Black,Mumbai,01-05-2017
Maruti Suzuki Grand Vitara,01-06-2017,775,Black,Mumbai,01-06-2017
Maruti Suzuki Grand Vitara,01-07-2017,1187,Black,Mumbai,01-07-2017
Maruti Suzuki Grand Vitara,01-08-2017,663,Black,Mumbai,01-08-2017
Maruti Suzuki Grand Vitara,01-09-2017,444,Black,Mumbai,01-09-2017
Maruti Suzuki Grand Vitara,01-10-2017,546,Black,Mumbai,01-10-2017
Maruti Suzuki Grand Vitara,01-11-2017,847,Black,Mumbai,01-11-2017
Maruti Suzuki Grand Vitara,01-12-2017,414,Black,Mumbai,01-12-2017
Maruti Suzuki XL6,01-01-2017,882,Black,Mumbai,01-01-2017
Maruti Suzuki XL6,01-02-2017,702,Black,Mumbai,01-02-2017
Maruti Suzuki XL6,01-03-2017,675,Black,Mumbai,01-03-2017
Maruti Suzuki XL6,01-04-2017,800,Black,Mumbai,01-04-2017
Maruti Suzuki XL6,01-05-2017,988,Black,Mumbai,01-05-2017
Maruti Suzuki XL6,01-06-2017,1066,Black,Mumbai,01-06-2017
Maruti Suzuki XL6,01-07-2017,732,Black,Mumbai,01-07-2017
Maruti Suzuki XL6,01-08-2017,1004,Black,Mumbai,01-08-2017
Maruti Suzuki XL6,01-09-2017,699,Black,Mumbai,01-09-2017
Maruti Suzuki XL6,01-10-2017,1042,Black,Mumbai,01-10-2017
Maruti Suzuki XL6,01-11-2017,744,Black,Mumbai,01-11-2017
Maruti Suzuki XL6,01-12-2017,552,Black,Mumbai,01-12-2017
Maruti Suzuki Brezza,01-01-2017,1016,Black,Mumbai,01-01-2017
Maruti Suzuki Brezza,01-02-2017,841,Black,Mumbai,01-02-2017
Maruti Suzuki Brezza,01-03-2017,1392,Black,Mumbai,01-03-2017
Maruti Suzuki Brezza,01-04-2017,990,Black,Mumbai,01-04-2017
Maruti Suzuki Brezza,01-05-2017,1404,Black,Mumbai,01-05-2017
Maruti Suzuki Brezza,01-06-2017,902,Black,Mumbai,01-06-2017
Maruti Suzuki Brezza,01-07-2017,1048,Black,Mumbai,01-07-2017
Maruti Suzuki Brezza,01-08-2017,868,Black,Mumbai,01-08-2017
Maruti Suzuki Brezza,01-09-2017,1062,Black,Mumbai,01-09-2017
Maruti Suzuki Brezza,01-10-2017,581,Black,Mumbai,01-10-2017
Maruti Suzuki Brezza,01-11-2017,1101,Black,Mumbai,01-11-2017
Maruti Suzuki Brezza,01-12-2017,1128,Black,Mumbai,01-12-2017
Maruti Suzuki Dzire,01-01-2017,1003,Black,Mumbai,01-01-2017
Maruti Suzuki Dzire,01-02-2017,1107,Black,Mumbai,01-02-2017
Maruti Suzuki Dzire,01-03-2017,838,Black,Mumbai,01-03-2017
Maruti Suzuki Dzire,01-04-2017,1202,Black,Mumbai,01-04-2017
Maruti Suzuki Dzire,01-05-2017,1380,Black,Mumbai,01-05-2017
Maruti Suzuki Dzire,01-06-2017,927,Black,Mumbai,01-06-2017
Maruti Suzuki Dzire,01-07-2017,1112,Black,Mumbai,01-07-2017
Maruti Suzuki Dzire,01-08-2017,702,Black,Mumbai,01-08-2017
Maruti Suzuki Dzire,01-09-2017,978,Black,Mumbai,01-09-2017
Maruti Suzuki Dzire,01-10-2017,1283,Black,Mumbai,01-10-2017
Maruti Suzuki Dzire,01-11-2017,852,Black,Mumbai,01-11-2017
Maruti Suzuki Dzire,01-12-2017,595,Black,Mumbai,01-12-2017
Maruti Suzuki Alto 800,01-01-2018,922,Black,Mumbai,01-01-2018
Maruti Suzuki Alto 800,01-02-2018,1151,Black,Mumbai,01-02-2018
Maruti Suzuki Alto 800,01-03-2018,1294,Black,Mumbai,01-03-2018
Maruti Suzuki Alto 800,01-04-2018,1075,Black,Mumbai,01-04-2018
Maruti Suzuki Alto 800,01-05-2018,1362,Black,Mumbai,01-05-2018
Maruti Suzuki Alto 800,01-06-2018,1254,Black,Mumbai,01-06-2018
Maruti Suzuki Alto 800,01-07-2018,736,Black,Mumbai,01-07-2018
Maruti Suzuki Alto 800,01-08-2018,880,Black,Mumbai,01-08-2018
Maruti Suzuki Alto 800,01-09-2018,539,Black,Mumbai,01-09-2018
Maruti Suzuki Alto 800,01-10-2018,1168,Black,Mumbai,01-10-2018
Maruti Suzuki Alto 800,01-11-2018,666,Black,Mumbai,01-11-2018
Maruti Suzuki Alto 800,01-12-2018,625,Black,Mumbai,01-12-2018
Maruti Suzuki Alto K10,01-01-2018,892,Black,Mumbai,01-01-2018
Maruti Suzuki Alto K10,01-02-2018,837,Black,Mumbai,01-02-2018
Maruti Suzuki Alto K10,01-03-2018,1182,Black,Mumbai,01-03-2018
Maruti Suzuki Alto K10,01-04-2018,925,Black,Mumbai,01-04-2018
Maruti Suzuki Alto K10,01-05-2018,993,Black,Mumbai,01-05-2018
Maruti Suzuki Alto K10,01-06-2018,1322,Black,Mumbai,01-06-2018
Maruti Suzuki Alto K10,01-07-2018,1207,Black,Mumbai,01-07-2018
Maruti Suzuki Alto K10,01-08-2018,723,Black,Mumbai,01-08-2018
Maruti Suzuki Alto K10,01-09-2018,702,Black,Mumbai,01-09-2018
Maruti Suzuki Alto K10,01-10-2018,845,Black,Mumbai,01-10-2018
Maruti Suzuki Alto K10,01-11-2018,1218,Black,Mumbai,01-11-2018
Maruti Suzuki Alto K10,01-12-2018,1219,Black,Mumbai,01-12-2018
Maruti Suzuki S-Presso,01-01-2018,1054,Black,Mumbai,01-01-2018
Maruti Suzuki S-Presso,01-02-2018,666,Black,Mumbai,01-02-2018
Maruti Suzuki S-Presso,01-03-2018,930,Black,Mumbai,01-03-2018
Maruti Suzuki S-Presso,01-04-2018,902,Black,Mumbai,01-04-2018
Maruti Suzuki S-Presso,01-05-2018,1387,Black,Mumbai,01-05-2018
Maruti Suzuki S-Presso,01-06-2018,1189,Black,Mumbai,01-06-2018
Maruti Suzuki S-Presso,01-07-2018,891,Black,Mumbai,01-07-2018
Maruti Suzuki S-Presso,01-08-2018,1183,Black,Mumbai,01-08-2018
Maruti Suzuki S-Presso,01-09-2018,480,Black,Mumbai,01-09-2018
Maruti Suzuki S-Presso,01-10-2018,800,Black,Mumbai,01-10-2018
Maruti Suzuki S-Presso,01-11-2018,775,Black,Mumbai,01-11-2018
Maruti Suzuki S-Presso,01-12-2018,832,Black,Mumbai,01-12-2018
Maruti Suzuki Eeco,01-01-2018,573,Black,Mumbai,01-01-2018
Maruti Suzuki Eeco,01-02-2018,779,Black,Mumbai,01-02-2018
Maruti Suzuki Eeco,01-03-2018,1344,Black,Mumbai,01-03-2018
Maruti Suzuki Eeco,01-04-2018,1024,Black,Mumbai,01-04-2018
Maruti Suzuki Eeco,01-05-2018,1142,Black,Mumbai,01-05-2018
Maruti Suzuki Eeco,01-06-2018,1046,Black,Mumbai,01-06-2018
Maruti Suzuki Eeco,01-07-2018,1128,Black,Mumbai,01-07-2018
Maruti Suzuki Eeco,01-08-2018,1090,Black,Mumbai,01-08-2018
Maruti Suzuki Eeco,01-09-2018,1097,Black,Mumbai,01-09-2018
Maruti Suzuki Eeco,01-10-2018,980,Black,Mumbai,01-10-2018
Maruti Suzuki Eeco,01-11-2018,985,Black,Mumbai,01-11-2018
Maruti Suzuki Eeco,01-12-2018,782,Black,Mumbai,01-12-2018
Maruti Suzuki Celerio,01-01-2018,751,Black,Mumbai,01-01-2018
Maruti Suzuki Celerio,01-02-2018,902,Black,Mumbai,01-02-2018
Maruti Suzuki Celerio,01-03-2018,1439,Black,Mumbai,01-03-2018
Maruti Suzuki Celerio,01-04-2018,1350,Black,Mumbai,01-04-2018
Maruti Suzuki Celerio,01-05-2018,1334,Black,Mumbai,01-05-2018
Maruti Suzuki Celerio,01-06-2018,1451,Black,Mumbai,01-06-2018
Maruti Suzuki Celerio,01-07-2018,995,Black,Mumbai,01-07-2018
Maruti Suzuki Celerio,01-08-2018,817,Black,Mumbai,01-08-2018
Maruti Suzuki Celerio,01-09-2018,812,Black,Mumbai,01-09-2018
Maruti Suzuki Celerio,01-10-2018,1156,Black,Mumbai,01-10-2018
Maruti Suzuki Celerio,01-11-2018,929,Black,Mumbai,01-11-2018
Maruti Suzuki Celerio,01-12-2018,895,Black,Mumbai,01-12-2018
Maruti Suzuki Swift,01-01-2018,839,Black,Mumbai,01-01-2018
Maruti Suzuki Swift,01-02-2018,1007,Black,Mumbai,01-02-2018
Maruti Suzuki Swift,01-03-2018,980,Black,Mumbai,01-03-2018
Maruti Suzuki Swift,01-04-2018,1164,Black,Mumbai,01-04-2018
Maruti Suzuki Swift,01-05-2018,1114,Black,Mumbai,01-05-2018
Maruti Suzuki Swift,01-06-2018,1086,Black,Mumbai,01-06-2018
Maruti Suzuki Swift,01-07-2018,759,Black,Mumbai,01-07-2018
Maruti Suzuki Swift,01-08-2018,1187,Black,Mumbai,01-08-2018
Maruti Suzuki Swift,01-09-2018,980,Black,Mumbai,01-09-2018
Maruti Suzuki Swift,01-10-2018,845,Black,Mumbai,01-10-2018
Maruti Suzuki Swift,01-11-2018,1390,Black,Mumbai,01-11-2018
Maruti Suzuki Swift,01-12-2018,1207,Black,Mumbai,01-12-2018
Maruti Suzuki Grand Vitara,01-01-2018,1015,Black,Mumbai,01-01-2018
Maruti Suzuki Grand Vitara,01-02-2018,942,Black,Mumbai,01-02-2018
Maruti Suzuki Grand Vitara,01-03-2018,1034,Black,Mumbai,01-03-2018
Maruti Suzuki Grand Vitara,01-04-2018,1327,Black,Mumbai,01-04-2018
Maruti Suzuki Grand Vitara,01-05-2018,1317,Black,Mumbai,01-05-2018
Maruti Suzuki Grand Vitara,01-06-2018,775,Black,Mumbai,01-06-2018
Maruti Suzuki Grand Vitara,01-07-2018,897,Black,Mumbai,01-07-2018
Maruti Suzuki Grand Vitara,01-08-2018,968,Black,Mumbai,01-08-2018
Maruti Suzuki Grand Vitara,01-09-2018,938,Black,Mumbai,01-09-2018
Maruti Suzuki Grand Vitara,01-10-2018,1276,Black,Mumbai,01-10-2018
Maruti Suzuki Grand Vitara,01-11-2018,1245,Black,Mumbai,01-11-2018
Maruti Suzuki Grand Vitara,01-12-2018,799,Black,Mumbai,01-12-2018
Maruti Suzuki XL6,01-01-2018,665,Black,Mumbai,01-01-2018
Maruti Suzuki XL6,01-02-2018,606,Black,Mumbai,01-02-2018
Maruti Suzuki XL6,01-03-2018,890,Black,Mumbai,01-03-2018
Maruti Suzuki XL6,01-04-2018,1215,Black,Mumbai,01-04-2018
Maruti Suzuki XL6,01-05-2018,1017,Black,Mumbai,01-05-2018
Maruti Suzuki XL6,01-06-2018,1252,Black,Mumbai,01-06-2018
Maruti Suzuki XL6,01-07-2018,977,Black,Mumbai,01-07-2018
Maruti Suzuki XL6,01-08-2018,631,Black,Mumbai,01-08-2018
Maruti Suzuki XL6,01-09-2018,470,Black,Mumbai,01-09-2018
Maruti Suzuki XL6,01-10-2018,1221,Black,Mumbai,01-10-2018
Maruti Suzuki XL6,01-11-2018,1005,Black,Mumbai,01-11-2018
Maruti Suzuki XL6,01-12-2018,972,Black,Mumbai,01-12-2018
Maruti Suzuki Brezza,01-01-2018,1015,Black,Mumbai,01-01-2018
Maruti Suzuki Brezza,01-02-2018,889,Black,Mumbai,01-02-2018
Maruti Suzuki Brezza,01-03-2018,1268,Black,Mumbai,01-03-2018
Maruti Suzuki Brezza,01-04-2018,1498,Black,Mumbai,01-04-2018
Maruti Suzuki Brezza,01-05-2018,952,Black,Mumbai,01-05-2018
Maruti Suzuki Brezza,01-06-2018,1477,Black,Mumbai,01-06-2018
Maruti Suzuki Brezza,01-07-2018,572,Black,Mumbai,01-07-2018
